step,loss_total,loss_action,loss_dct,loss_img
10000,11.045751601457596,0.07751846313476562,0.03389435022836551,10.96484375
20000,11.297167658805847,0.05630302429199219,0.02583427411445882,11.23828125
30000,11.32920190691948,0.051029205322265625,0.027820171948405914,11.275390625
40000,11.339589089155197,0.042621612548828125,0.02045568216999527,11.294921875
50000,11.341159254312515,0.04416847229003906,0.020689545228378847,11.294921875
60000,11.3426214158535,0.041530609130859375,0.022627016965998337,11.298828125
